央视频道,#genre#
湖南卫视,http://113.109.250.162:9999/udp/239.77.0.46:5146
湖南卫视,http://113.109.250.162:9999/udp/239.77.1.29:5146
湖南卫视,http://113.109.250.162:9999/udp/239.77.1.5:5146
湖南卫视,http://113.109.250.162:9999/udp/239.77.1.129:5146
湖南卫视,http://113.109.250.162:9999/udp/239.77.0.88:5146
湖南卫视,http://113.109.250.162:9999/udp/239.77.0.127:5146
湖南卫视,http://222.70.145.55:10010/udp/239.45.3.228:5140
甘肃卫视,http://123.174.106.11:8888/udp/239.1.1.51:8051
甘肃卫视,http://1.70.34.15:8085/udp/239.1.1.51:8051
甘肃卫视,http://180.158.201.25:2048/udp/239.45.1.234:5140
甘肃卫视,http://222.70.145.55:10010/udp/239.45.1.234:5140
西藏卫视,http://123.174.106.11:8888/udp/239.1.1.57:8057
西藏卫视,http://1.70.34.15:8085/udp/239.1.1.57:8057
西藏卫视,http://180.158.201.25:2048/udp/239.45.1.231:5140
西藏卫视,http://222.70.145.55:10010/udp/239.45.1.231:5140
贵州卫视,http://202.99.141.84:8686/rtp/239.253.92.105:6055
贵州卫视,http://123.174.106.11:8888/udp/239.1.1.43:8043
贵州卫视,http://1.70.34.15:8085/udp/239.1.1.43:8043
贵州卫视,http://180.158.201.25:2048/udp/239.45.1.80:5140
贵州卫视,http://113.109.250.162:9999/udp/239.77.0.59:5146
贵州卫视,http://113.109.250.162:9999/udp/239.77.1.61:5146
贵州卫视,http://113.109.250.162:9999/udp/239.77.1.221:5146
贵州卫视,http://113.109.250.162:9999/udp/239.77.0.230:5146
贵州卫视,http://222.70.145.55:10010/udp/239.45.1.80:5140
辽宁卫视,http://202.99.141.84:8686/rtp/239.253.92.115:6056
辽宁卫视,http://123.174.106.11:8888/udp/239.1.1.42:8042
辽宁卫视,http://1.70.34.15:8085/udp/239.1.1.42:8042
辽宁卫视,http://180.158.201.25:2048/udp/239.45.1.123:5140
辽宁卫视,http://113.109.250.162:9999/udp/239.77.0.57:5146
辽宁卫视,http://113.109.250.162:9999/udp/239.77.1.62:5146
辽宁卫视,http://113.109.250.162:9999/udp/239.77.1.103:5146
辽宁卫视,http://113.109.250.162:9999/udp/239.77.0.123:5146
辽宁卫视,http://113.109.250.162:9999/udp/239.77.0.161:5146
辽宁卫视,http://222.70.145.55:10010/udp/239.45.1.123:5140
重庆卫视,http://202.99.141.84:8686/rtp/239.253.92.10:6053
重庆卫视,http://123.174.106.11:8888/udp/239.1.1.36:8036
重庆卫视,http://1.70.34.15:8085/udp/239.1.1.36:8036
重庆卫视,http://180.158.201.25:2048/udp/239.45.1.84:5140
重庆卫视,http://113.109.250.162:9999/udp/239.77.0.63:5146
重庆卫视,http://113.109.250.162:9999/udp/239.77.1.16:5146
重庆卫视,http://113.109.250.162:9999/udp/239.77.1.162:5146
重庆卫视,http://113.109.250.162:9999/udp/239.77.1.210:5146
重庆卫视,http://113.109.250.162:9999/udp/239.77.0.182:5146
重庆卫视,http://222.70.145.55:10010/udp/239.45.1.84:5140
陕西卫视,http://123.174.106.11:8888/udp/239.1.1.50:8050
陕西卫视,http://1.70.34.15:8085/udp/239.1.1.50:8050
陕西卫视,http://180.158.201.25:2048/udp/239.45.1.232:5140
陕西卫视,http://222.70.145.55:10010/udp/239.45.1.232:5140
青海卫视,http://123.174.106.11:8888/udp/239.1.1.53:8053
青海卫视,http://1.70.34.15:8085/udp/239.1.1.53:8053
青海卫视,http://180.158.201.25:2048/udp/239.45.1.230:5140
青海卫视,http://222.70.145.55:10010/udp/239.45.1.230:5140
黑龙江卫视,http://202.99.141.84:8686/rtp/239.253.92.85:8016
黑龙江卫视,http://123.174.106.11:8888/udp/239.1.1.37:8037
黑龙江卫视,http://1.70.34.15:8085/udp/239.1.1.37:8037
黑龙江卫视,http://180.158.201.25:2048/udp/239.45.3.232:5140
黑龙江卫视,http://113.109.250.162:9999/udp/239.77.0.58:5146
黑龙江卫视,http://113.109.250.162:9999/udp/239.77.1.71:5146
黑龙江卫视,http://113.109.250.162:9999/udp/239.77.1.6:5146
黑龙江卫视,http://113.109.250.162:9999/udp/239.77.1.179:5146
黑龙江卫视,http://113.109.250.162:9999/udp/239.77.0.93:5146
黑龙江卫视,http://113.109.250.162:9999/udp/239.77.0.124:5146
黑龙江卫视,http://222.70.145.55:10010/udp/239.45.3.232:5140
河南,#genre#
陕西,#genre#
山西,#genre#
中国教育电视1,http://123.174.106.11:8888/udp/239.1.1.65:8065
中国教育电视1,http://1.70.34.15:8085/udp/239.1.1.65:8065
运城1,http://123.174.106.11:8888/udp/239.1.1.123:8123
运城1,http://1.70.34.15:8085/udp/239.1.1.123:8123
中国教育电视2,http://123.174.106.11:8888/udp/239.1.1.66:8066
中国教育电视2,http://1.70.34.15:8085/udp/239.1.1.66:8066
运城2,http://123.174.106.11:8888/udp/239.1.1.124:8124
运城2,http://1.70.34.15:8085/udp/239.1.1.124:8124
中国教育电视4,http://123.174.106.11:8888/udp/239.1.1.67:8067
中国教育电视4,http://1.70.34.15:8085/udp/239.1.1.67:8067
东方财经,http://123.174.106.11:8888/udp/239.1.1.85:8085
东方财经,http://1.70.34.15:8085/udp/239.1.1.85:8085
中华特产,http://123.174.106.11:8888/udp/239.1.1.106:8106
中华特产,http://1.70.34.15:8085/udp/239.1.1.106:8106
中国天气,http://123.174.106.11:8888/udp/239.1.1.107:8107
中国天气,http://1.70.34.15:8085/udp/239.1.1.107:8107
中学生,http://123.174.106.11:8888/udp/239.1.1.104:8104
中学生,http://1.70.34.15:8085/udp/239.1.1.104:8104
乐游,http://123.174.106.11:8888/udp/239.1.1.84:8084
乐游,http://1.70.34.15:8085/udp/239.1.1.84:8084
书画,http://123.174.106.11:8888/udp/239.1.1.88:8088
书画,http://1.70.34.15:8085/udp/239.1.1.88:8088
优优宝贝,http://123.174.106.11:8888/udp/239.1.1.114:8114
优优宝贝,http://1.70.34.15:8085/udp/239.1.1.114:8114
优漫卡通,http://123.174.106.11:8888/udp/239.1.1.72:8072
优漫卡通,http://1.70.34.15:8085/udp/239.1.1.72:8072
优购物,http://123.174.106.11:8888/udp/239.1.1.115:8115
优购物,http://1.70.34.15:8085/udp/239.1.1.115:8115
动漫秀场,http://123.174.106.11:8888/udp/239.1.1.80:8080
动漫秀场,http://1.70.34.15:8085/udp/239.1.1.80:8080
卡酷少儿,http://123.174.106.11:8888/udp/239.1.1.62:8062
卡酷少儿,http://1.70.34.15:8085/udp/239.1.1.62:8062
发现之旅,http://123.174.106.11:8888/udp/239.1.1.103:8103
发现之旅,http://1.70.34.15:8085/udp/239.1.1.103:8103
哈哈炫动,http://123.174.106.11:8888/udp/239.1.1.64:8064
哈哈炫动,http://1.70.34.15:8085/udp/239.1.1.64:8064
嘉佳卡通,http://123.174.106.11:8888/udp/239.1.1.68:8068
嘉佳卡通,http://1.70.34.15:8085/udp/239.1.1.68:8068
四海钓鱼,http://123.174.106.11:8888/udp/239.1.1.111:8111
四海钓鱼,http://1.70.34.15:8085/udp/239.1.1.111:8111
家庭理财,http://123.174.106.11:8888/udp/239.1.1.112:8112
家庭理财,http://1.70.34.15:8085/udp/239.1.1.112:8112
山西影视,http://123.174.106.11:8888/udp/239.1.1.4:8004
山西影视,http://1.70.34.15:8085/udp/239.1.1.4:8004
山西文体生活,http://123.174.106.11:8888/udp/239.1.1.6:8006
山西文体生活,http://1.70.34.15:8085/udp/239.1.1.6:8006
山西社会与法治,http://123.174.106.11:8888/udp/239.1.1.5:8005
山西社会与法治,http://1.70.34.15:8085/udp/239.1.1.5:8005
山西经济与科技,http://123.174.106.11:8888/udp/239.1.1.3:8003
山西经济与科技,http://1.70.34.15:8085/udp/239.1.1.3:8003
快乐垂钓,http://123.174.106.11:8888/udp/239.1.1.86:8086
快乐垂钓,http://1.70.34.15:8085/udp/239.1.1.86:8086
晋中公共,http://123.174.106.11:8888/udp/239.1.1.121:8121
晋中公共,http://1.70.34.15:8085/udp/239.1.1.121:8121
晋中综合,http://123.174.106.11:8888/udp/239.1.1.120:8120
晋中综合,http://1.70.34.15:8085/udp/239.1.1.120:8120
汽摩,http://123.174.106.11:8888/udp/239.1.1.92:8092
汽摩,http://1.70.34.15:8085/udp/239.1.1.92:8092
法治天地,http://123.174.106.11:8888/udp/239.1.1.79:8079
法治天地,http://1.70.34.15:8085/udp/239.1.1.79:8079
游戏风云,http://123.174.106.11:8888/udp/239.1.1.83:8083
游戏风云,http://1.70.34.15:8085/udp/239.1.1.83:8083
环球奇观,http://123.174.106.11:8888/udp/239.1.1.98:8098
环球奇观,http://1.70.34.15:8085/udp/239.1.1.98:8098
环球旅游,http://123.174.106.11:8888/udp/239.1.1.116:8116
环球旅游,http://1.70.34.15:8085/udp/239.1.1.116:8116
生态环境,http://123.174.106.11:8888/udp/239.1.1.110:8110
生态环境,http://1.70.34.15:8085/udp/239.1.1.110:8110
生活时尚,http://123.174.106.11:8888/udp/239.1.1.76:8076
生活时尚,http://1.70.34.15:8085/udp/239.1.1.76:8076
百姓健康,http://123.174.106.11:8888/udp/239.1.1.105:8105
百姓健康,http://1.70.34.15:8085/udp/239.1.1.105:8105
盐湖,http://123.174.106.11:8888/udp/239.1.1.125:8125
盐湖,http://1.70.34.15:8085/udp/239.1.1.125:8125
纪实人文,http://123.174.106.11:8888/udp/239.1.1.45:8045
纪实人文,http://1.70.34.15:8085/udp/239.1.1.45:8045
老故事,http://123.174.106.11:8888/udp/239.1.1.87:8087
老故事,http://1.70.34.15:8085/udp/239.1.1.87:8087
茶,http://123.174.106.11:8888/udp/239.1.1.77:8077
茶,http://1.70.34.15:8085/udp/239.1.1.77:8077
证券服务,http://123.174.106.11:8888/udp/239.1.1.108:8108
证券服务,http://1.70.34.15:8085/udp/239.1.1.108:8108
财富天下,http://123.174.106.11:8888/udp/239.1.1.113:8113
财富天下,http://1.70.34.15:8085/udp/239.1.1.113:8113
车迷,http://123.174.106.11:8888/udp/239.1.1.109:8109
车迷,http://1.70.34.15:8085/udp/239.1.1.109:8109
都市剧场,http://123.174.106.11:8888/udp/239.1.1.81:8081
都市剧场,http://1.70.34.15:8085/udp/239.1.1.81:8081
金色学堂,http://123.174.106.11:8888/udp/239.1.1.82:8082
金色学堂,http://1.70.34.15:8085/udp/239.1.1.82:8082
金鹰卡通,http://123.174.106.11:8888/udp/239.1.1.61:8061
金鹰卡通,http://1.70.34.15:8085/udp/239.1.1.61:8061
金鹰纪实,http://123.174.106.11:8888/udp/239.1.1.63:8063
金鹰纪实,http://1.70.34.15:8085/udp/239.1.1.63:8063
魅力足球,http://123.174.106.11:8888/udp/239.1.1.75:8075
魅力足球,http://1.70.34.15:8085/udp/239.1.1.75:8075
黄河电视,http://123.174.106.11:8888/udp/239.1.1.2:8002
黄河电视,http://1.70.34.15:8085/udp/239.1.1.2:8002
河北,#genre#
中国教育2,http://202.99.141.84:8686/rtp/239.253.92.108:6136
4K,http://202.99.141.84:8686/rtp/239.253.92.114:6187
CETV4,http://202.99.141.84:8686/rtp/239.253.92.200:6137
欢笑剧场4K,http://202.99.141.84:8686/rtp/239.253.93.223:6401
临时直播5,http://202.99.141.84:8686/rtp/239.253.92.220:6229
kaku少儿,http://202.99.141.84:8686/rtp/239.253.92.162:8054
三河电视,http://202.99.141.84:8686/rtp/239.253.93.143:6311
东光电视,http://202.99.141.84:8686/rtp/239.253.93.96:6262
东方财经,http://202.99.141.84:8686/rtp/239.253.93.239:6417
中华特产,http://202.99.141.84:8686/rtp/239.253.93.242:6420
中华美食,http://202.99.141.84:8686/rtp/239.253.93.248:6426
中国交通,http://202.99.141.84:8686/rtp/239.253.93.189:6357
中学生,http://202.99.141.84:8686/rtp/239.253.92.27:6106
丰南电视,http://202.99.141.84:8686/rtp/239.253.92.231:6070
丰宁综合,http://202.99.141.84:8686/rtp/239.253.93.210:6388
丰润电视,http://202.99.141.84:8686/rtp/239.253.92.252:6156
临城电视,http://202.99.141.84:8686/rtp/239.253.93.167:6335
临时直播,http://202.99.141.84:8686/rtp/239.253.92.116:6029
临漳电视,http://202.99.141.84:8686/rtp/239.253.93.84:6250
临西电视,http://202.99.141.84:8686/rtp/239.253.94.29:6628
乐亭电视,http://202.99.141.84:8686/rtp/239.253.93.250:6290
乐游,http://202.99.141.84:8686/rtp/239.253.93.224:6402
书画,http://202.99.141.84:8686/rtp/239.253.93.214:6392
井陉电视,http://202.99.141.84:8686/rtp/239.253.93.205:6383
井陉矿区电视,http://202.99.141.84:8686/rtp/239.253.92.215:6067
任县电视,http://202.99.141.84:8686/rtp/239.253.93.145:6313
优优宝贝,http://202.99.141.84:8686/rtp/239.253.93.244:6422
优漫卡通,http://202.99.141.84:8686/rtp/239.253.93.204:6382
保定公共,http://202.99.141.84:8686/rtp/239.253.93.4:6157
保定新闻综合,http://202.99.141.84:8686/rtp/239.253.93.2:6153
保定生活健康,http://202.99.141.84:8686/rtp/239.253.93.5:6158
元氏电视,http://202.99.141.84:8686/rtp/239.253.92.142:6040
先锋乒羽,http://202.99.141.84:8686/rtp/239.253.93.219:6397
党教,http://202.99.141.84:8686/rtp/239.253.92.125:6024
兴隆电视,http://202.99.141.84:8686/rtp/239.253.93.104:6271
兵器科技,http://202.99.141.84:8686/rtp/239.253.92.119:8065
兵器科技,http://202.99.141.84:8686/rtp/239.253.93.47:6435
冀州电视,http://202.99.141.84:8686/rtp/239.253.93.34:6187
内丘电视,http://202.99.141.84:8686/rtp/239.253.93.102:6268
动漫秀场,http://202.99.141.84:8686/rtp/239.253.93.225:6403
北京纪实科教,http://202.99.141.84:8686/rtp/239.253.93.190:6358
南和电视,http://202.99.141.84:8686/rtp/239.253.93.80:6246
南宫电视,http://202.99.141.84:8686/rtp/239.253.93.48:6201
南皮电视,http://202.99.141.84:8686/rtp/239.253.93.149:6317
卢龙电视,http://202.99.141.84:8686/rtp/239.253.93.206:6384
双滦电视,http://202.99.141.84:8686/rtp/239.253.92.147:6224
发现之旅,http://202.99.141.84:8686/rtp/239.253.94.30:6629
吴桥电视,http://202.99.141.84:8686/rtp/239.253.93.169:6337
唐县电视,http://202.99.141.84:8686/rtp/239.253.93.30:6183
唐山公共,http://202.99.141.84:8686/rtp/239.253.92.128:6028
唐山影视,http://202.99.141.84:8686/rtp/239.253.92.127:6027
唐山新闻综合,http://202.99.141.84:8686/rtp/239.253.92.245:6089
唐山生活服务,http://202.99.141.84:8686/rtp/239.253.92.126:6026
嘉佳卡通,http://202.99.141.84:8686/rtp/239.253.93.203:6381
四海钓鱼,http://202.99.141.84:8686/rtp/239.253.93.243:6421
固安电视,http://202.99.141.84:8686/rtp/239.253.93.109:6276
国学,http://202.99.141.84:8686/rtp/239.253.92.158:8071
大厂电视,http://202.99.141.84:8686/rtp/239.253.92.253:6244
大名电视,http://202.99.141.84:8686/rtp/239.253.93.186:6354
大城电视,http://202.99.141.84:8686/rtp/239.253.92.230:6068
天元围棋,http://202.99.141.84:8686/rtp/239.253.93.211:6389
女性时尚,http://202.99.141.84:8686/rtp/239.253.92.249:6103
女性时尚,http://202.99.141.84:8686/rtp/239.253.92.144:6114
宁晋电视,http://202.99.141.84:8686/rtp/239.253.93.51:6204
安平电视,http://202.99.141.84:8686/rtp/239.253.93.36:6189
安新电视,http://202.99.141.84:8686/rtp/239.253.93.107:6274
定兴电视,http://202.99.141.84:8686/rtp/239.253.93.14:6167
定州电视,http://202.99.141.84:8686/rtp/239.253.93.95:6260
家庭理财,http://202.99.141.84:8686/rtp/239.253.93.246:6424
容城电视,http://202.99.141.84:8686/rtp/239.253.93.110:6277
宽城新闻,http://202.99.141.84:8686/rtp/239.253.93.117:6019
尚义电视,http://202.99.141.84:8686/rtp/239.253.93.163:6331
崇礼电视,http://202.99.141.84:8686/rtp/239.253.93.147:6315
巨鹿电视,http://202.99.141.84:8686/rtp/239.253.92.254:6449
平乡电视,http://202.99.141.84:8686/rtp/239.253.93.53:6206
平泉电视,http://202.99.141.84:8686/rtp/239.253.92.156:6012
广宗电视,http://202.99.141.84:8686/rtp/239.253.93.50:6203
广平电视,http://202.99.141.84:8686/rtp/239.253.93.66:6231
康保电视,http://202.99.141.84:8686/rtp/239.253.93.165:6333
廊坊公共,http://202.99.141.84:8686/rtp/239.253.92.166:6037
廊坊新闻,http://202.99.141.84:8686/rtp/239.253.92.164:6036
张北电视,http://202.99.141.84:8686/rtp/239.253.93.159:6327
张家口公共,http://202.99.141.84:8686/rtp/239.253.92.226:8116
张家口新闻综合,http://202.99.141.84:8686/rtp/239.253.92.225:8115
徐水电视,http://202.99.141.84:8686/rtp/239.253.93.182:6350
快乐垂钓,http://202.99.141.84:8686/rtp/239.253.93.213:6391
成安电视,http://202.99.141.84:8686/rtp/239.253.93.178:6346
承德公共,http://202.99.141.84:8686/rtp/239.253.92.223:8113
承德新闻综合,http://202.99.141.84:8686/rtp/239.253.92.222:8112
承德电视,http://202.99.141.84:8686/rtp/239.253.94.28:6627
抚宁电视,http://202.99.141.84:8686/rtp/239.253.93.201:6379
摄影,http://202.99.141.84:8686/rtp/239.253.93.215:6393
故城电视,http://202.99.141.84:8686/rtp/239.253.93.161:6329
文化精品,http://202.99.141.84:8686/rtp/239.253.92.25:6104
文化精品,http://202.99.141.84:8686/rtp/239.253.93.175:6439
文安电视,http://202.99.141.84:8686/rtp/239.253.93.111:6278
文物宝库,http://202.99.141.84:8686/rtp/239.253.92.159:8070
文物宝库,http://202.99.141.84:8686/rtp/239.253.93.180:6437
新动漫,http://202.99.141.84:8686/rtp/239.253.93.217:6395
无极电视,http://202.99.141.84:8686/rtp/239.253.92.138:6222
早期教育,http://202.99.141.84:8686/rtp/239.253.92.39:6107
早期教育,http://202.99.141.84:8686/rtp/239.253.93.164:6440
昌黎电视,http://202.99.141.84:8686/rtp/239.253.92.109:6217
晋州电视,http://202.99.141.84:8686/rtp/239.253.93.156:6324
景县电视,http://202.99.141.84:8686/rtp/239.253.93.38:6191
曲周电视,http://202.99.141.84:8686/rtp/239.253.93.54:6207
曲阳电视,http://202.99.141.84:8686/rtp/239.253.93.31:6184
望都电视,http://202.99.141.84:8686/rtp/239.253.93.32:6185
枣强电视,http://202.99.141.84:8686/rtp/239.253.93.166:6334
柏乡电视,http://202.99.141.84:8686/rtp/239.253.93.171:6339
栾城电视,http://202.99.141.84:8686/rtp/239.253.92.187:6051
梨园,http://202.99.141.84:8686/rtp/239.253.92.152:8086
梨园,http://202.99.141.84:8686/rtp/239.253.93.133:6441
武安电视,http://202.99.141.84:8686/rtp/239.253.93.62:6215
武强电视,http://202.99.141.84:8686/rtp/239.253.93.79:6245
武术世界,http://202.99.141.84:8686/rtp/239.253.92.141:8064
武术世界,http://202.99.141.84:8686/rtp/239.253.93.46:6434
永清电视,http://202.99.141.84:8686/rtp/239.253.93.172:6340
求索纪录,http://202.99.141.84:8686/rtp/239.253.93.236:6414
汽摩,http://202.99.141.84:8686/rtp/239.253.92.46:6110
沙河电视,http://202.99.141.84:8686/rtp/239.253.93.179:6347
沧州公共,http://202.99.141.84:8686/rtp/239.253.92.122:6016
沧州影视娱乐,http://202.99.141.84:8686/rtp/239.253.92.123:6017
沧州新闻综合,http://202.99.141.84:8686/rtp/239.253.92.121:6015
河北公共,http://202.99.141.84:8686/rtp/239.253.92.175:6005
河北农民,http://202.99.141.84:8686/rtp/239.253.92.176:6006
河北少儿科教,http://202.99.141.84:8686/rtp/239.253.92.174:6004
河北影视剧,http://202.99.141.84:8686/rtp/239.253.92.173:6003
河北经济生活,http://202.99.141.84:8686/rtp/239.253.92.171:6001
河北都市,http://202.99.141.84:8686/rtp/239.253.92.172:6002
法治天地,http://202.99.141.84:8686/rtp/239.253.93.241:6419
涉县电视,http://202.99.141.84:8686/rtp/239.253.93.106:6273
涞水电视,http://202.99.141.84:8686/rtp/239.253.93.17:6170
涞源电视,http://202.99.141.84:8686/rtp/239.253.93.22:6175
涿州电视,http://202.99.141.84:8686/rtp/239.253.93.27:6180
涿鹿电视,http://202.99.141.84:8686/rtp/239.253.93.181:6349
深州电视,http://202.99.141.84:8686/rtp/239.253.93.42:6195
深泽电视,http://202.99.141.84:8686/rtp/239.253.94.31:6630
清河电视,http://202.99.141.84:8686/rtp/239.253.93.44:6197
清苑电视,http://202.99.141.84:8686/rtp/239.253.93.24:6177
游戏风云,http://202.99.141.84:8686/rtp/239.253.93.222:6400
满城电视,http://202.99.141.84:8686/rtp/239.253.93.19:6172
滦南电视,http://202.99.141.84:8686/rtp/239.253.92.218:6100
滦州电视,http://202.99.141.84:8686/rtp/239.253.92.97:6138
滦平电视,http://202.99.141.84:8686/rtp/239.253.92.100:6142
点掌财经专区,http://202.99.141.84:8686/rtp/239.253.92.236:6448
玉田电视,http://202.99.141.84:8686/rtp/239.253.92.118:6133
环球奇观,http://202.99.141.84:8686/rtp/239.253.92.130:8069
环球旅游,http://202.99.141.84:8686/rtp/239.253.93.220:6398
生态环境,http://202.99.141.84:8686/rtp/239.253.93.245:6423
生活时尚,http://202.99.141.84:8686/rtp/239.253.93.226:6404
电视指南,http://202.99.141.84:8686/rtp/239.253.92.17:6078
电视指南,http://202.99.141.84:8686/rtp/239.253.93.249:6427
百姓健康,http://202.99.141.84:8686/rtp/239.253.92.199:6568
盐山电视,http://202.99.141.84:8686/rtp/239.253.93.144:6312
睛彩河北,http://202.99.141.84:8686/rtp/239.253.92.104:6221
石家庄娱乐,http://202.99.141.84:8686/rtp/239.253.92.93:8120
石家庄新闻综合,http://202.99.141.84:8686/rtp/239.253.92.149:6035
石家庄生活,http://202.99.141.84:8686/rtp/239.253.92.94:8121
石家庄都市,http://202.99.141.84:8686/rtp/239.253.92.95:8122
秦皇岛公共,http://202.99.141.84:8686/rtp/239.253.92.53:6022
秦皇岛影视,http://202.99.141.84:8686/rtp/239.253.92.54:6023
秦皇岛新闻综合,http://202.99.141.84:8686/rtp/239.253.92.52:6021
纪实人文,http://202.99.141.84:8686/rtp/239.253.92.99:6013
羽毛球专区,http://202.99.141.84:8686/rtp/239.253.93.202:6380
老故事,http://202.99.141.84:8686/rtp/239.253.92.132:8068
肃宁电视,http://202.99.141.84:8686/rtp/239.253.93.152:6320
茶,http://202.99.141.84:8686/rtp/239.253.93.212:6390
衡水公共,http://202.99.141.84:8686/rtp/239.253.93.7:6160
衡水新闻综合,http://202.99.141.84:8686/rtp/239.253.93.3:6154
证券服务,http://202.99.141.84:8686/rtp/239.253.92.124:6569
财富天下,http://202.99.141.84:8686/rtp/239.253.93.247:6425
赞皇电视,http://202.99.141.84:8686/rtp/239.253.92.12:6042
赤城电视,http://202.99.141.84:8686/rtp/239.253.93.160:6328
赵县电视,http://202.99.141.84:8686/rtp/239.253.93.140:6308
车迷,http://202.99.141.84:8686/rtp/239.253.93.221:6399
迁安电视,http://202.99.141.84:8686/rtp/239.253.93.113:6280
迁西电视,http://202.99.141.84:8686/rtp/239.253.92.247:6091
遵化电视,http://202.99.141.84:8686/rtp/239.253.93.177:6345
邢城市生活,http://202.99.141.84:8686/rtp/239.253.93.10:6163
邢综合,http://202.99.141.84:8686/rtp/239.253.93.8:6161
邯山电视,http://202.99.141.84:8686/rtp/239.253.93.146:6314
邯郸公共,http://202.99.141.84:8686/rtp/239.253.93.12:6165
邯郸新闻综合,http://202.99.141.84:8686/rtp/239.253.93.11:6164
邯郸科技教育,http://202.99.141.84:8686/rtp/239.253.93.13:6166
邱县电视,http://202.99.141.84:8686/rtp/239.253.93.158:6326
都市剧场,http://202.99.141.84:8686/rtp/239.253.93.227:6405
金色学堂,http://202.99.141.84:8686/rtp/239.253.93.240:6418
金鹰卡通,http://202.99.141.84:8686/rtp/239.253.92.163:8055
金鹰纪实,http://202.99.141.84:8686/rtp/239.253.92.103:6054
阜城电视,http://202.99.141.84:8686/rtp/239.253.93.168:6336
阜平电视,http://202.99.141.84:8686/rtp/239.253.93.16:6169
隆化电视,http://202.99.141.84:8686/rtp/239.253.93.174:6342
隆尧电视,http://202.99.141.84:8686/rtp/239.253.93.65:6230
霸州综合,http://202.99.141.84:8686/rtp/239.253.93.209:6387
青县电视,http://202.99.141.84:8686/rtp/239.253.93.139:6307
顺平电视,http://202.99.141.84:8686/rtp/239.253.93.148:6316
饶阳电视,http://202.99.141.84:8686/rtp/239.253.93.40:6193
馆陶电视,http://202.99.141.84:8686/rtp/239.253.93.115:6282
香河电视,http://202.99.141.84:8686/rtp/239.253.92.185:6049
高尔夫网球,http://202.99.141.84:8686/rtp/239.253.92.117:8062
高尔夫网球,http://202.99.141.84:8686/rtp/239.253.93.122:6465
高碑店电视,http://202.99.141.84:8686/rtp/239.253.93.23:6176
高邑电视,http://202.99.141.84:8686/rtp/239.253.92.160:6041
高阳电视,http://202.99.141.84:8686/rtp/239.253.93.105:6272
魏县电视,http://202.99.141.84:8686/rtp/239.253.93.185:6353
鸡泽电视,http://202.99.141.84:8686/rtp/239.253.93.64:6219
黄骅电视,http://202.99.141.84:8686/rtp/239.253.92.183:6047
北京,#genre#
湖北,#genre#
湖南,#genre#
广东,#genre#
HZTV1,http://113.109.250.162:9999/udp/239.77.0.247:5146
HZTV1,http://113.109.250.162:9999/udp/239.77.1.154:5146
HZTV1,http://113.109.250.162:9999/udp/239.77.1.232:5146
珠海1,http://113.109.250.162:9999/udp/239.77.1.230:5146
珠海1,http://113.109.250.162:9999/udp/239.77.0.155:5146
HZTV2,http://113.109.250.162:9999/udp/239.77.0.248:5146
HZTV2,http://113.109.250.162:9999/udp/239.77.1.173:5146
HZTV2,http://113.109.250.162:9999/udp/239.77.1.233:5146
珠海2,http://113.109.250.162:9999/udp/239.77.1.231:5146
珠海2,http://113.109.250.162:9999/udp/239.77.0.154:5146
南国都市4K,http://113.109.250.162:9999/udp/239.253.43.99:5146
广东综艺4K,http://113.109.250.162:9999/udp/239.77.1.237:5146
广东综艺4K50p,http://113.109.250.162:9999/udp/239.77.1.236:5146
广东综艺4k,http://113.109.250.162:9999/udp/239.77.0.244:5146
广东综艺4k,http://113.109.250.162:9999/udp/239.77.0.246:5146
广东综艺4k,http://113.109.250.162:9999/udp/239.77.0.245:5146
广东综艺4k,http://113.109.250.162:9999/udp/239.77.0.252:5146
东莞新闻综合,http://113.109.250.162:9999/udp/239.253.43.102:5146
东莞新闻综合,http://113.109.250.162:9999/udp/239.253.43.104:5146
东莞生活资讯,http://113.109.250.162:9999/udp/239.253.43.103:5146
东莞生活资讯,http://113.109.250.162:9999/udp/239.253.43.105:5146
中山教育,http://113.109.250.162:9999/udp/239.253.43.61:5146
中山教育,http://113.109.250.162:9999/udp/239.253.43.64:5146
中山综合,http://113.109.250.162:9999/udp/239.253.43.59:5146
中山综合,http://113.109.250.162:9999/udp/239.253.43.62:5146
云浮文旅,http://113.109.250.162:9999/udp/239.253.43.194:5146
云浮文旅,http://113.109.250.162:9999/udp/239.77.0.254:5146
云浮综合,http://113.109.250.162:9999/udp/239.253.43.195:5146
云浮综合,http://113.109.250.162:9999/udp/239.77.0.253:5146
佛山公共,http://113.109.250.162:9999/udp/239.253.43.48:5146
佛山公共,http://113.109.250.162:9999/udp/239.253.43.53:5146
佛山南海,http://113.109.250.162:9999/udp/239.253.43.49:5146
佛山南海,http://113.109.250.162:9999/udp/239.77.0.236:5146
佛山南海,http://113.109.250.162:9999/udp/239.253.43.54:5146
佛山影视,http://113.109.250.162:9999/udp/239.253.43.51:5146
佛山影视,http://113.109.250.162:9999/udp/239.253.43.56:5146
佛山综合,http://113.109.250.162:9999/udp/239.253.43.52:5146
佛山综合,http://113.109.250.162:9999/udp/239.253.43.57:5146
佛山顺德,http://113.109.250.162:9999/udp/239.253.43.50:5146
佛山顺德,http://113.109.250.162:9999/udp/239.253.43.55:5146
南方购物,http://113.109.250.162:9999/udp/239.77.0.19:5146
南方购物,http://113.109.250.162:9999/udp/239.77.0.22:5146
